prompt_id,model_name,s_bert_pred,m_bert_pred
13968,gemini_2.5_flash_thinking,1,1
14102,gemini_2.5_flash_thinking,1,1
14132,gemini_2.5_flash_thinking,1,1
14147,gemini_2.5_flash_thinking,1,1
14285,gemini_2.5_flash_thinking,1,1
14306,gemini_2.5_flash_thinking,1,1
14447,gemini_2.5_flash_thinking,1,1
14561,gemini_2.5_flash_thinking,1,0
14881,gemini_2.5_flash_thinking,1,0
15174,gemini_2.5_flash_thinking,1,0
15197,gemini_2.5_flash_thinking,1,0
15202,gemini_2.5_flash_thinking,0,0
15225,gemini_2.5_flash_thinking,1,0
15330,gemini_2.5_flash_thinking,1,0
15424,gemini_2.5_flash_thinking,1,0
15465,gemini_2.5_flash_thinking,1,0
15539,gemini_2.5_flash_thinking,1,0
15662,gemini_2.5_flash_thinking,1,0
15900,gemini_2.5_flash_thinking,1,0
15996,gemini_2.5_flash_thinking,1,0
16466,gemini_2.5_flash_thinking,1,0
16505,gemini_2.5_flash_thinking,1,0
16524,gemini_2.5_flash_thinking,1,0
16603,gemini_2.5_flash_thinking,1,0
16627,gemini_2.5_flash_thinking,1,0
16650,gemini_2.5_flash_thinking,1,0
16693,gemini_2.5_flash_thinking,1,0
16723,gemini_2.5_flash_thinking,1,0
16810,gemini_2.5_flash_thinking,1,0
16894,gemini_2.5_flash_thinking,1,1
17040,gemini_2.5_flash_thinking,1,1
17049,gemini_2.5_flash_thinking,1,1
17055,gemini_2.5_flash_thinking,1,1
17221,gemini_2.5_flash_thinking,1,1
17304,gemini_2.5_flash_thinking,1,1
18341,gemini_2.5_flash_thinking,1,1
18443,gemini_2.5_flash_thinking,1,1
18504,gemini_2.5_flash_thinking,1,1
18618,gemini_2.5_flash_thinking,1,1
18708,gemini_2.5_flash_thinking,1,1
19160,gemini_2.5_flash_thinking,1,1
19199,gemini_2.5_flash_thinking,1,1
19386,gemini_2.5_flash_thinking,1,1
19395,gemini_2.5_flash_thinking,1,1
19499,gemini_2.5_flash_thinking,1,1
19538,gemini_2.5_flash_thinking,1,1
19551,gemini_2.5_flash_thinking,1,1
19699,gemini_2.5_flash_thinking,1,1
19838,gemini_2.5_flash_thinking,1,1
19934,gemini_2.5_flash_thinking,1,1
19964,gemini_2.5_flash_thinking,1,1
20073,gemini_2.5_flash_thinking,1,1
20160,gemini_2.5_flash_thinking,1,1
20210,gemini_2.5_flash_thinking,1,1
20250,gemini_2.5_flash_thinking,1,1
20262,gemini_2.5_flash_thinking,1,1
20384,gemini_2.5_flash_thinking,1,1
20401,gemini_2.5_flash_thinking,1,1
20444,gemini_2.5_flash_thinking,1,1
20724,gemini_2.5_flash_thinking,1,1
20882,gemini_2.5_flash_thinking,1,1
20919,gemini_2.5_flash_thinking,1,1
20985,gemini_2.5_flash_thinking,1,1
21018,gemini_2.5_flash_thinking,1,1
21027,gemini_2.5_flash_thinking,1,1
21496,gemini_2.5_flash_thinking,1,1
21510,gemini_2.5_flash_thinking,1,1
21601,gemini_2.5_flash_thinking,1,1
21618,gemini_2.5_flash_thinking,1,1
21659,gemini_2.5_flash_thinking,1,1
21693,gemini_2.5_flash_thinking,1,1
21729,gemini_2.5_flash_thinking,1,1
22187,gemini_2.5_flash_thinking,1,1
22236,gemini_2.5_flash_thinking,1,1
22418,gemini_2.5_flash_thinking,1,1
22645,gemini_2.5_flash_thinking,1,1
22805,gemini_2.5_flash_thinking,1,1
22837,gemini_2.5_flash_thinking,1,1
22912,gemini_2.5_flash_thinking,1,1
22971,gemini_2.5_flash_thinking,1,1
23084,gemini_2.5_flash_thinking,1,1
23252,gemini_2.5_flash_thinking,1,1
23266,gemini_2.5_flash_thinking,1,1
23322,gemini_2.5_flash_thinking,1,1
23341,gemini_2.5_flash_thinking,1,1
23394,gemini_2.5_flash_thinking,1,1
23419,gemini_2.5_flash_thinking,1,1
23557,gemini_2.5_flash_thinking,1,1
23650,gemini_2.5_flash_thinking,1,1
23758,gemini_2.5_flash_thinking,1,1
23774,gemini_2.5_flash_thinking,1,1
23802,gemini_2.5_flash_thinking,1,1
23955,gemini_2.5_flash_thinking,1,1
24053,gemini_2.5_flash_thinking,1,1
24071,gemini_2.5_flash_thinking,1,1
24154,gemini_2.5_flash_thinking,1,1
24208,gemini_2.5_flash_thinking,1,1
24521,gemini_2.5_flash_thinking,1,1
24549,gemini_2.5_flash_thinking,1,1
24662,gemini_2.5_flash_thinking,1,1
24666,gemini_2.5_flash_thinking,1,1
24787,gemini_2.5_flash_thinking,1,1
25024,gemini_2.5_flash_thinking,1,1
25162,gemini_2.5_flash_thinking,1,1
25303,gemini_2.5_flash_thinking,1,1
25414,gemini_2.5_flash_thinking,1,1
25486,gemini_2.5_flash_thinking,1,1
25487,gemini_2.5_flash_thinking,1,1
25600,gemini_2.5_flash_thinking,1,1
25716,gemini_2.5_flash_thinking,1,1
25803,gemini_2.5_flash_thinking,1,1
25938,gemini_2.5_flash_thinking,1,1
25947,gemini_2.5_flash_thinking,1,1
26316,gemini_2.5_flash_thinking,1,1
26335,gemini_2.5_flash_thinking,1,1
26467,gemini_2.5_flash_thinking,1,1
26528,gemini_2.5_flash_thinking,1,1
26612,gemini_2.5_flash_thinking,1,0
26630,gemini_2.5_flash_thinking,1,0
26789,gemini_2.5_flash_thinking,1,1
26794,gemini_2.5_flash_thinking,1,0
26800,gemini_2.5_flash_thinking,1,1
26916,gemini_2.5_flash_thinking,1,0
27120,gemini_2.5_flash_thinking,1,1
27228,gemini_2.5_flash_thinking,1,0
27281,gemini_2.5_flash_thinking,1,1
27373,gemini_2.5_flash_thinking,1,1
27458,gemini_2.5_flash_thinking,1,0
27611,gemini_2.5_flash_thinking,1,1
27675,gemini_2.5_flash_thinking,1,1
27945,gemini_2.5_flash_thinking,1,1
27973,gemini_2.5_flash_thinking,1,1
28134,gemini_2.5_flash_thinking,1,1
28386,gemini_2.5_flash_thinking,1,1
28568,gemini_2.5_flash_thinking,1,1
28569,gemini_2.5_flash_thinking,1,1
28637,gemini_2.5_flash_thinking,1,1
28663,gemini_2.5_flash_thinking,1,1
28727,gemini_2.5_flash_thinking,1,1
28879,gemini_2.5_flash_thinking,1,1
28931,gemini_2.5_flash_thinking,1,1
29010,gemini_2.5_flash_thinking,1,1
29067,gemini_2.5_flash_thinking,1,1
29096,gemini_2.5_flash_thinking,1,1
29112,gemini_2.5_flash_thinking,1,1
29166,gemini_2.5_flash_thinking,1,1
29222,gemini_2.5_flash_thinking,1,1
29225,gemini_2.5_flash_thinking,1,1
29227,gemini_2.5_flash_thinking,1,1
29231,gemini_2.5_flash_thinking,1,1
29344,gemini_2.5_flash_thinking,1,1
29363,gemini_2.5_flash_thinking,1,1
29376,gemini_2.5_flash_thinking,1,1
29569,gemini_2.5_flash_thinking,1,1
29650,gemini_2.5_flash_thinking,1,1
29692,gemini_2.5_flash_thinking,1,1
29734,gemini_2.5_flash_thinking,1,1
29893,gemini_2.5_flash_thinking,1,1
29914,gemini_2.5_flash_thinking,1,1
29954,gemini_2.5_flash_thinking,1,1
30167,gemini_2.5_flash_thinking,1,1
30189,gemini_2.5_flash_thinking,1,1
30414,gemini_2.5_flash_thinking,1,1
30467,gemini_2.5_flash_thinking,1,1
30591,gemini_2.5_flash_thinking,1,1
30610,gemini_2.5_flash_thinking,1,1
30621,gemini_2.5_flash_thinking,1,1
30641,gemini_2.5_flash_thinking,1,1
30744,gemini_2.5_flash_thinking,1,1
30753,gemini_2.5_flash_thinking,1,1
30786,gemini_2.5_flash_thinking,1,1
30828,gemini_2.5_flash_thinking,1,1
30947,gemini_2.5_flash_thinking,1,1
31044,gemini_2.5_flash_thinking,1,1
31074,gemini_2.5_flash_thinking,1,1
31144,gemini_2.5_flash_thinking,1,1
31266,gemini_2.5_flash_thinking,1,1
31303,gemini_2.5_flash_thinking,1,1
31388,gemini_2.5_flash_thinking,1,1
31446,gemini_2.5_flash_thinking,1,1
31542,gemini_2.5_flash_thinking,1,1
31663,gemini_2.5_flash_thinking,1,1
31803,gemini_2.5_flash_thinking,1,1
32071,gemini_2.5_flash_thinking,1,1
32179,gemini_2.5_flash_thinking,1,1
32252,gemini_2.5_flash_thinking,1,1
32339,gemini_2.5_flash_thinking,1,1
32401,gemini_2.5_flash_thinking,1,1
32562,gemini_2.5_flash_thinking,1,1
32779,gemini_2.5_flash_thinking,1,1
33272,gemini_2.5_flash_thinking,1,1
33346,gemini_2.5_flash_thinking,1,1
33439,gemini_2.5_flash_thinking,1,1
33576,gemini_2.5_flash_thinking,1,1
33630,gemini_2.5_flash_thinking,1,1
33652,gemini_2.5_flash_thinking,1,1
33667,gemini_2.5_flash_thinking,1,1
33754,gemini_2.5_flash_thinking,1,1
33762,gemini_2.5_flash_thinking,1,1
33770,gemini_2.5_flash_thinking,1,1
33995,gemini_2.5_flash_thinking,1,1
34081,gemini_2.5_flash_thinking,1,1
34196,gemini_2.5_flash_thinking,1,1
34237,gemini_2.5_flash_thinking,1,1
34244,gemini_2.5_flash_thinking,1,1
34395,gemini_2.5_flash_thinking,1,1
34408,gemini_2.5_flash_thinking,1,1
34440,gemini_2.5_flash_thinking,1,1
34549,gemini_2.5_flash_thinking,1,1
34566,gemini_2.5_flash_thinking,1,1
34647,gemini_2.5_flash_thinking,1,1
34666,gemini_2.5_flash_thinking,1,1
34668,gemini_2.5_flash_thinking,1,1
34677,gemini_2.5_flash_thinking,1,1
34876,gemini_2.5_flash_thinking,1,1
34999,gemini_2.5_flash_thinking,1,1
35070,gemini_2.5_flash_thinking,1,1
35092,gemini_2.5_flash_thinking,1,1
35208,gemini_2.5_flash_thinking,1,1
35423,gemini_2.5_flash_thinking,1,1
255,gemini_2.5_pro,1,1
296,gemini_2.5_pro,1,1
328,gemini_2.5_pro,1,1
476,gemini_2.5_pro,1,1
513,gemini_2.5_pro,1,1
688,gemini_2.5_pro,1,1
763,gemini_2.5_pro,1,1
972,gemini_2.5_pro,1,1
1042,gemini_2.5_pro,1,1
1479,gemini_2.5_pro,1,1
1633,gemini_2.5_pro,1,1
1658,gemini_2.5_pro,1,1
1721,gemini_2.5_pro,1,1
1814,gemini_2.5_pro,1,1
2003,gemini_2.5_pro,1,1
2020,gemini_2.5_pro,1,1
2178,gemini_2.5_pro,1,1
2368,gemini_2.5_pro,1,1
2740,gemini_2.5_pro,1,1
2860,gemini_2.5_pro,1,1
2891,gemini_2.5_pro,1,1
2956,gemini_2.5_pro,1,1
3054,gemini_2.5_pro,1,1
3157,gemini_2.5_pro,1,1
3321,gemini_2.5_pro,1,1
3433,gemini_2.5_pro,1,1
3557,gemini_2.5_pro,1,1
3597,gemini_2.5_pro,1,1
3864,gemini_2.5_pro,1,1
3930,gemini_2.5_pro,1,1
3935,gemini_2.5_pro,1,1
8439,gemini_2.5_pro,1,1
8485,gemini_2.5_pro,1,1
8674,gemini_2.5_pro,1,1
8778,gemini_2.5_pro,1,1
8817,gemini_2.5_pro,1,1
8932,gemini_2.5_pro,1,1
8951,gemini_2.5_pro,1,1
9066,gemini_2.5_pro,1,1
9085,gemini_2.5_pro,1,1
9091,gemini_2.5_pro,1,1
9357,gemini_2.5_pro,1,1
9558,gemini_2.5_pro,1,1
9569,gemini_2.5_pro,1,1
9708,gemini_2.5_pro,1,1
9822,gemini_2.5_pro,1,1
9918,gemini_2.5_pro,1,1
9938,gemini_2.5_pro,1,1
10008,gemini_2.5_pro,1,1
10086,gemini_2.5_pro,1,1
10120,gemini_2.5_pro,1,1
10363,gemini_2.5_pro,1,1
10642,gemini_2.5_pro,1,1
10787,gemini_2.5_pro,1,1
11278,gemini_2.5_pro,1,1
11328,gemini_2.5_pro,0,1
11422,gemini_2.5_pro,1,1
11529,gemini_2.5_pro,0,1
11584,gemini_2.5_pro,1,1
11861,gemini_2.5_pro,1,1
11880,gemini_2.5_pro,1,1
11885,gemini_2.5_pro,1,1
11945,gemini_2.5_pro,0,1
12130,gemini_2.5_pro,1,1
12134,gemini_2.5_pro,1,1
12368,gemini_2.5_pro,1,1
12505,gemini_2.5_pro,1,1
12621,gemini_2.5_pro,1,1
12631,gemini_2.5_pro,1,1
12739,gemini_2.5_pro,1,1
12789,gemini_2.5_pro,1,1
12915,gemini_2.5_pro,1,1
13144,gemini_2.5_pro,1,1
13216,gemini_2.5_pro,1,1
13219,gemini_2.5_pro,1,1
13356,gemini_2.5_pro,1,1
13403,gemini_2.5_pro,1,1
13683,gemini_2.5_pro,1,1
13927,gemini_2.5_pro,1,1
13953,gemini_2.5_pro,1,1
13968,gemini_2.5_pro,1,1
14102,gemini_2.5_pro,1,1
14132,gemini_2.5_pro,1,1
14147,gemini_2.5_pro,1,1
14285,gemini_2.5_pro,1,1
14306,gemini_2.5_pro,1,1
14447,gemini_2.5_pro,1,1
14561,gemini_2.5_pro,1,0
14881,gemini_2.5_pro,1,0
15174,gemini_2.5_pro,1,0
15197,gemini_2.5_pro,1,0
15202,gemini_2.5_pro,1,0
15225,gemini_2.5_pro,1,0
15330,gemini_2.5_pro,1,0
15424,gemini_2.5_pro,1,0
15465,gemini_2.5_pro,1,0
15539,gemini_2.5_pro,1,0
15662,gemini_2.5_pro,1,0
15900,gemini_2.5_pro,1,0
15996,gemini_2.5_pro,1,0
16466,gemini_2.5_pro,1,0
16505,gemini_2.5_pro,1,0
16524,gemini_2.5_pro,1,0
16603,gemini_2.5_pro,1,0
16627,gemini_2.5_pro,1,0
16650,gemini_2.5_pro,1,0
16693,gemini_2.5_pro,1,0
16723,gemini_2.5_pro,1,0
16810,gemini_2.5_pro,1,0
16894,gemini_2.5_pro,1,1
17040,gemini_2.5_pro,1,1
17049,gemini_2.5_pro,1,1
17055,gemini_2.5_pro,1,1
17221,gemini_2.5_pro,1,1
17304,gemini_2.5_pro,1,1
18341,gemini_2.5_pro,1,1
18443,gemini_2.5_pro,1,1
18504,gemini_2.5_pro,1,1
18618,gemini_2.5_pro,1,1
18708,gemini_2.5_pro,1,1
19160,gemini_2.5_pro,1,1
19199,gemini_2.5_pro,1,1
19386,gemini_2.5_pro,1,1
19395,gemini_2.5_pro,1,1
19499,gemini_2.5_pro,1,1
19538,gemini_2.5_pro,1,1
19551,gemini_2.5_pro,1,1
19699,gemini_2.5_pro,1,1
19838,gemini_2.5_pro,1,1
19934,gemini_2.5_pro,1,1
19964,gemini_2.5_pro,1,1
20073,gemini_2.5_pro,1,1
20160,gemini_2.5_pro,1,1
20210,gemini_2.5_pro,1,1
20250,gemini_2.5_pro,1,1
20262,gemini_2.5_pro,1,1
20384,gemini_2.5_pro,1,1
20401,gemini_2.5_pro,1,1
20444,gemini_2.5_pro,1,1
20724,gemini_2.5_pro,1,1
20882,gemini_2.5_pro,1,1
20919,gemini_2.5_pro,1,1
20985,gemini_2.5_pro,1,1
21018,gemini_2.5_pro,1,1
21027,gemini_2.5_pro,1,1
21496,gemini_2.5_pro,1,1
21510,gemini_2.5_pro,1,1
21601,gemini_2.5_pro,1,1
21618,gemini_2.5_pro,1,1
21659,gemini_2.5_pro,1,1
21693,gemini_2.5_pro,1,1
21729,gemini_2.5_pro,1,1
22187,gemini_2.5_pro,1,1
22236,gemini_2.5_pro,1,1
22418,gemini_2.5_pro,1,1
22645,gemini_2.5_pro,1,1
22805,gemini_2.5_pro,1,1
22837,gemini_2.5_pro,1,1
22912,gemini_2.5_pro,1,1
22971,gemini_2.5_pro,1,1
23084,gemini_2.5_pro,1,1
23252,gemini_2.5_pro,1,1
23266,gemini_2.5_pro,1,1
23322,gemini_2.5_pro,1,1
23341,gemini_2.5_pro,1,1
23394,gemini_2.5_pro,1,1
23419,gemini_2.5_pro,1,1
23557,gemini_2.5_pro,1,1
23650,gemini_2.5_pro,1,1
23758,gemini_2.5_pro,1,1
23774,gemini_2.5_pro,1,1
23802,gemini_2.5_pro,1,1
23955,gemini_2.5_pro,1,1
24053,gemini_2.5_pro,1,1
24071,gemini_2.5_pro,1,1
24154,gemini_2.5_pro,1,1
24208,gemini_2.5_pro,1,1
24521,gemini_2.5_pro,1,1
24549,gemini_2.5_pro,1,1
24662,gemini_2.5_pro,1,1
24666,gemini_2.5_pro,1,1
24787,gemini_2.5_pro,1,1
25024,gemini_2.5_pro,1,1
25162,gemini_2.5_pro,1,1
25303,gemini_2.5_pro,1,1
25414,gemini_2.5_pro,1,1
25486,gemini_2.5_pro,1,1
25487,gemini_2.5_pro,1,1
25600,gemini_2.5_pro,1,1
25716,gemini_2.5_pro,1,1
25803,gemini_2.5_pro,1,1
25938,gemini_2.5_pro,1,1
25947,gemini_2.5_pro,1,1
26316,gemini_2.5_pro,1,1
26335,gemini_2.5_pro,1,1
26467,gemini_2.5_pro,1,1
26528,gemini_2.5_pro,1,1
26612,gemini_2.5_pro,1,0
26630,gemini_2.5_pro,1,0
26789,gemini_2.5_pro,1,1
26794,gemini_2.5_pro,1,1
26800,gemini_2.5_pro,1,1
26916,gemini_2.5_pro,1,0
27120,gemini_2.5_pro,1,1
27228,gemini_2.5_pro,1,0
27281,gemini_2.5_pro,1,1
27373,gemini_2.5_pro,1,1
27458,gemini_2.5_pro,1,0
27611,gemini_2.5_pro,1,1
27675,gemini_2.5_pro,1,1
27945,gemini_2.5_pro,1,1
27973,gemini_2.5_pro,1,1
28134,gemini_2.5_pro,1,1
28386,gemini_2.5_pro,1,1
28568,gemini_2.5_pro,1,1
28569,gemini_2.5_pro,1,1
28637,gemini_2.5_pro,1,1
28663,gemini_2.5_pro,1,1
28727,gemini_2.5_pro,1,1
28879,gemini_2.5_pro,1,1
28931,gemini_2.5_pro,1,1
29010,gemini_2.5_pro,1,1
29067,gemini_2.5_pro,1,1
29096,gemini_2.5_pro,1,1
29112,gemini_2.5_pro,1,1
29166,gemini_2.5_pro,1,1
29222,gemini_2.5_pro,1,1
29225,gemini_2.5_pro,1,1
29227,gemini_2.5_pro,1,1
29231,gemini_2.5_pro,1,1
29344,gemini_2.5_pro,1,1
29363,gemini_2.5_pro,1,1
29376,gemini_2.5_pro,1,1
29569,gemini_2.5_pro,1,1
29650,gemini_2.5_pro,1,1
29692,gemini_2.5_pro,1,1
29734,gemini_2.5_pro,1,1
29893,gemini_2.5_pro,1,1
29914,gemini_2.5_pro,1,1
29954,gemini_2.5_pro,1,1
30167,gemini_2.5_pro,1,1
30189,gemini_2.5_pro,1,1
30414,gemini_2.5_pro,1,1
30467,gemini_2.5_pro,1,1
30591,gemini_2.5_pro,1,1
30610,gemini_2.5_pro,1,1
30621,gemini_2.5_pro,1,1
30641,gemini_2.5_pro,1,1
30744,gemini_2.5_pro,1,1
30753,gemini_2.5_pro,1,1
30786,gemini_2.5_pro,1,1
30828,gemini_2.5_pro,1,1
30947,gemini_2.5_pro,1,1
31044,gemini_2.5_pro,1,1
31074,gemini_2.5_pro,1,1
31144,gemini_2.5_pro,1,1
31266,gemini_2.5_pro,1,1
31303,gemini_2.5_pro,1,1
31388,gemini_2.5_pro,1,1
31446,gemini_2.5_pro,1,1
31542,gemini_2.5_pro,1,1
31663,gemini_2.5_pro,1,1
31803,gemini_2.5_pro,1,1
32071,gemini_2.5_pro,1,1
32179,gemini_2.5_pro,1,1
32252,gemini_2.5_pro,1,1
32339,gemini_2.5_pro,1,1
32401,gemini_2.5_pro,1,1
32562,gemini_2.5_pro,1,1
32779,gemini_2.5_pro,1,1
33272,gemini_2.5_pro,1,1
33346,gemini_2.5_pro,1,1
33439,gemini_2.5_pro,1,1
33576,gemini_2.5_pro,1,1
33630,gemini_2.5_pro,1,1
33652,gemini_2.5_pro,1,1
33667,gemini_2.5_pro,1,1
33754,gemini_2.5_pro,1,1
33762,gemini_2.5_pro,1,1
33770,gemini_2.5_pro,1,1
33995,gemini_2.5_pro,1,1
34081,gemini_2.5_pro,1,1
34196,gemini_2.5_pro,1,1
34237,gemini_2.5_pro,1,1
34244,gemini_2.5_pro,1,1
34395,gemini_2.5_pro,1,1
34408,gemini_2.5_pro,1,1
34440,gemini_2.5_pro,1,1
34549,gemini_2.5_pro,1,1
34566,gemini_2.5_pro,1,1
34647,gemini_2.5_pro,1,1
34666,gemini_2.5_pro,1,1
34668,gemini_2.5_pro,1,1
34677,gemini_2.5_pro,1,1
34876,gemini_2.5_pro,1,1
34999,gemini_2.5_pro,1,1
35070,gemini_2.5_pro,1,1
35092,gemini_2.5_pro,1,1
35208,gemini_2.5_pro,1,1
35423,gemini_2.5_pro,1,1
255,gpt-4.1,1,1
296,gpt-4.1,1,1
328,gpt-4.1,1,1
476,gpt-4.1,1,1
513,gpt-4.1,1,1
688,gpt-4.1,1,1
763,gpt-4.1,1,1
972,gpt-4.1,1,1
1042,gpt-4.1,1,0
1479,gpt-4.1,1,1
1633,gpt-4.1,1,1
1658,gpt-4.1,1,1
1721,gpt-4.1,1,1
1814,gpt-4.1,0,1
2003,gpt-4.1,1,1
2020,gpt-4.1,1,1
2178,gpt-4.1,1,0
2368,gpt-4.1,0,0
2740,gpt-4.1,1,1
2860,gpt-4.1,1,1
2891,gpt-4.1,1,1
2956,gpt-4.1,1,1
3054,gpt-4.1,1,1
3157,gpt-4.1,1,1
3321,gpt-4.1,1,1
3433,gpt-4.1,1,1
3557,gpt-4.1,1,1
3597,gpt-4.1,1,1
3864,gpt-4.1,1,1
3930,gpt-4.1,1,1
3935,gpt-4.1,1,0
8439,gpt-4.1,1,1
8485,gpt-4.1,1,1
8674,gpt-4.1,1,1
8778,gpt-4.1,1,1
8817,gpt-4.1,1,1
8932,gpt-4.1,1,1
8951,gpt-4.1,1,1
9066,gpt-4.1,1,1
9085,gpt-4.1,1,1
9091,gpt-4.1,1,1
9357,gpt-4.1,1,1
9558,gpt-4.1,1,1
9569,gpt-4.1,1,1
9708,gpt-4.1,1,1
9822,gpt-4.1,1,1
9918,gpt-4.1,1,1
9938,gpt-4.1,1,1
10008,gpt-4.1,1,1
10086,gpt-4.1,1,1
10120,gpt-4.1,1,1
10363,gpt-4.1,1,1
10642,gpt-4.1,1,1
10787,gpt-4.1,1,1
11278,gpt-4.1,1,1
11328,gpt-4.1,1,1
11422,gpt-4.1,1,1
11529,gpt-4.1,0,1
11584,gpt-4.1,1,1
11861,gpt-4.1,1,1
11880,gpt-4.1,1,1
11885,gpt-4.1,1,1
11945,gpt-4.1,0,1
12130,gpt-4.1,1,1
12134,gpt-4.1,1,1
12368,gpt-4.1,1,1
12505,gpt-4.1,0,1
12621,gpt-4.1,0,1
12631,gpt-4.1,0,1
12739,gpt-4.1,1,1
12789,gpt-4.1,0,1
12915,gpt-4.1,1,1
13144,gpt-4.1,1,1
13216,gpt-4.1,1,1
13219,gpt-4.1,1,1
13356,gpt-4.1,1,1
13403,gpt-4.1,1,1
13683,gpt-4.1,1,1
13927,gpt-4.1,1,1
13953,gpt-4.1,1,1
13968,gpt-4.1,1,1
14102,gpt-4.1,1,1
14132,gpt-4.1,1,1
14147,gpt-4.1,1,1
14285,gpt-4.1,1,1
14306,gpt-4.1,0,1
14447,gpt-4.1,1,1
14561,gpt-4.1,1,0
14881,gpt-4.1,1,0
15174,gpt-4.1,1,0
15197,gpt-4.1,1,0
15202,gpt-4.1,0,0
15225,gpt-4.1,1,0
15330,gpt-4.1,1,0
15424,gpt-4.1,1,0
15465,gpt-4.1,1,0
15539,gpt-4.1,1,0
15662,gpt-4.1,1,0
15900,gpt-4.1,1,0
15996,gpt-4.1,1,0
16466,gpt-4.1,0,0
16505,gpt-4.1,1,0
16524,gpt-4.1,1,0
16603,gpt-4.1,1,0
16627,gpt-4.1,1,0
16650,gpt-4.1,0,0
16693,gpt-4.1,1,0
16723,gpt-4.1,1,0
16810,gpt-4.1,1,0
16894,gpt-4.1,1,1
17040,gpt-4.1,1,1
17049,gpt-4.1,1,1
17055,gpt-4.1,1,1
17221,gpt-4.1,1,1
17304,gpt-4.1,1,1
18341,gpt-4.1,1,1
18443,gpt-4.1,1,1
18504,gpt-4.1,1,1
18618,gpt-4.1,1,1
18708,gpt-4.1,1,1
19160,gpt-4.1,1,1
19199,gpt-4.1,1,1
19386,gpt-4.1,1,1
19395,gpt-4.1,1,1
19499,gpt-4.1,1,1
19538,gpt-4.1,1,1
19551,gpt-4.1,1,1
19699,gpt-4.1,1,1
19838,gpt-4.1,1,1
19934,gpt-4.1,1,1
19964,gpt-4.1,1,1
20073,gpt-4.1,1,0
20160,gpt-4.1,1,1
20210,gpt-4.1,1,1
20250,gpt-4.1,1,1
20262,gpt-4.1,1,0
20384,gpt-4.1,1,1
20401,gpt-4.1,1,1
20444,gpt-4.1,1,1
20724,gpt-4.1,1,1
20882,gpt-4.1,1,1
20919,gpt-4.1,1,1
20985,gpt-4.1,1,1
21018,gpt-4.1,1,1
21027,gpt-4.1,1,1
21496,gpt-4.1,0,1
21510,gpt-4.1,1,1
21601,gpt-4.1,1,1
21618,gpt-4.1,0,1
21659,gpt-4.1,0,1
21693,gpt-4.1,1,1
21729,gpt-4.1,1,1
22187,gpt-4.1,1,1
22236,gpt-4.1,1,1
22418,gpt-4.1,1,1
22645,gpt-4.1,1,1
22805,gpt-4.1,1,1
22837,gpt-4.1,1,1
22912,gpt-4.1,1,1
22971,gpt-4.1,1,1
23084,gpt-4.1,1,1
23252,gpt-4.1,1,1
23266,gpt-4.1,1,1
23322,gpt-4.1,1,1
23341,gpt-4.1,1,1
23394,gpt-4.1,1,1
23419,gpt-4.1,1,1
23557,gpt-4.1,1,1
23650,gpt-4.1,1,1
23758,gpt-4.1,1,1
23774,gpt-4.1,1,1
23802,gpt-4.1,1,1
23955,gpt-4.1,1,1
24053,gpt-4.1,1,1
24071,gpt-4.1,1,1
24154,gpt-4.1,1,1
24208,gpt-4.1,1,1
24521,gpt-4.1,1,1
24549,gpt-4.1,1,1
24662,gpt-4.1,1,1
24666,gpt-4.1,1,1
24787,gpt-4.1,1,1
25024,gpt-4.1,1,1
25162,gpt-4.1,1,1
25303,gpt-4.1,1,1
25414,gpt-4.1,1,1
25486,gpt-4.1,1,1
25487,gpt-4.1,1,1
25600,gpt-4.1,1,1
25716,gpt-4.1,1,1
25803,gpt-4.1,1,1
25938,gpt-4.1,1,1
25947,gpt-4.1,1,1
26316,gpt-4.1,1,1
26335,gpt-4.1,1,1
26467,gpt-4.1,1,1
26528,gpt-4.1,1,1
26612,gpt-4.1,1,1
26630,gpt-4.1,1,0
26789,gpt-4.1,1,1
26794,gpt-4.1,1,0
26800,gpt-4.1,1,1
26916,gpt-4.1,1,0
